time,BatC1,BatC2
1566179801.333,889.2,875.02
1566179818.1330001,456.11,458.26
1566179821.733,13.52,1.97
1566179827.733,889.3,874.61
1566179844.533,455.92,458.16
1566179849.333,13.57,1.86
1566179855.333,889.41,874.7
1566179870.933,455.89,458.23
1566179875.733,13.6,1.94
1566179881.733,889.14,874.54
1566179898.533,456.05,458.23
1566179902.1330001,13.57,2.1
1566179908.1330001,889.24,874.74
1566179924.933,455.91,458.18
1566179929.733,13.53,2.06
1566179935.733,889.21,874.77
1566179951.333,456.03,458.24
1566179956.1330001,13.56,2.0
1566179962.1330001,889.27,874.83
1566179977.733,456.03,458.23
1566179982.533,13.48,1.79
1566179988.533,889.16,874.58
1566180005.333,456.05,458.26
1566180010.1330001,13.55,1.87
1566180016.1330001,889.32,874.59
1566180031.733,455.9,458.2
1566180036.533,13.54,1.96
1566180042.533,889.25,874.75
1566180058.1330001,455.97,458.2
1566180062.933,13.56,1.77
1566180068.933,889.36,874.49
1566180085.733,455.92,458.27
1566180090.533,13.47,2.1
1566180096.533,889.24,874.79
1566180112.1330001,456.03,458.25
1566180116.933,13.49,2.19
1566180122.933,889.31,875.83
1566180138.533,455.97,458.24
1566180143.333,13.49,2.26
1566180149.333,889.26,875.9
1566180166.1330001,456.05,458.25
1566180169.733,13.54,2.5
1566180175.733,889.33,876.04
1566180192.533,455.94,458.22
1566180197.333,13.55,2.3
1566180203.333,889.37,875.94
1566180218.933,455.86,458.19
1566180223.733,13.58,2.38
1566180229.733,889.46,876.0
1566180246.533,455.94,458.24
1566180250.1330001,13.61,2.42
1566180256.1330001,889.48,876.07
1566180272.933,456.08,458.24
1566180277.733,13.62,2.28
1566180283.733,889.51,875.93
1566180299.333,455.94,458.22
1566180304.1330001,13.57,2.37
1566180310.1330001,889.43,875.97
1566180325.733,455.97,458.25
1566180330.533,13.53,1.97
1566180336.533,889.31,875.55
1566180353.333,455.93,458.22
1566180358.1330001,13.6,2.33
1566180364.1330001,889.4,875.89
1566180379.733,456.01,458.21
1566180384.533,13.56,2.3
1566180390.533,889.45,875.85
1566180406.1330001,511.98,458.21
1566180410.933,13.58,2.51
1566180416.933,889.45,876.06
1566180433.733,456.0,458.2
1566180438.533,13.61,2.65
1566180444.533,889.42,876.05
1566180460.1330001,456.07,458.26
1566180464.933,13.58,2.31
1566180470.933,889.28,875.78
1566180486.533,455.91,458.21
1566180491.333,13.48,2.26
1566180497.333,889.3,875.85
1566180514.1330001,455.93,458.22
1566180517.733,13.56,2.21
1566180523.733,889.39,875.81
1566180540.533,456.06,458.21
1566180545.333,13.6,2.18
1566180551.333,889.35,875.55
1566180566.933,456.23,458.26
1566180571.733,13.55,2.3
1566180577.733,889.26,875.6
1566180594.533,455.94,458.23
1566180598.1330001,13.5,2.1
1566180604.1330001,889.25,875.66
1566180620.933,456.0,458.22
1566180625.733,13.58,2.1
1566180631.733,889.34,875.61
1566180647.333,455.96,458.26
1566180652.1330001,13.61,2.57
1566180658.1330001,889.39,876.08
1566180674.933,455.95,458.26
1566180678.533,13.55,2.15
1566180684.533,889.35,875.5
1566180701.333,455.94,458.21
1566180706.1330001,13.6,2.2
1566180712.1330001,889.54,875.63
1566180727.733,456.04,458.3
1566180732.533,13.67,2.13
1566180738.533,889.54,875.48
1566180754.1330001,455.99,458.23
1566180758.933,13.61,2.44
1566180764.933,889.59,876.07
1566180781.733,455.89,458.18
1566180786.533,13.63,2.2
1566180792.533,889.44,875.77
1566180808.1330001,455.87,458.18
1566180812.933,13.79,2.56
1566180818.933,889.65,876.18
1566180834.533,456.03,458.23
1566180839.333,13.74,2.39
1566180845.333,889.56,876.05
1566180862.1330001,455.96,458.25
1566180865.733,13.69,2.27
1566180871.733,889.62,876.05
1566180888.533,455.93,458.24
1566180893.333,13.72,2.26
1566180899.333,889.49,875.89
1566180914.933,455.96,458.26
1566180919.733,13.73,2.5
1566180925.733,889.57,876.12
1566180942.533,455.9,458.23
1566180946.1330001,13.72,2.02
1566180952.1330001,889.52,875.67
1566180968.933,455.93,458.22
1566180973.733,13.69,2.4
1566180979.733,889.53,876.12
1566180995.333,455.97,458.22
1566181000.1330001,13.69,2.47
1566181006.1330001,889.32,876.03
1566181022.933,455.96,458.22
1566181026.533,13.69,2.45
1566181032.533,889.47,876.1
1566181049.333,455.91,458.2
1566181054.1330001,13.63,2.3
1566181060.1330001,889.39,875.91
1566181075.733,456.07,458.25
1566181080.533,13.67,2.43
1566181086.533,889.41,876.23
1566181102.1330001,456.09,458.25
1566181106.933,13.65,2.32
1566181112.933,889.35,876.17
1566181129.733,455.94,458.28
1566181134.533,13.53,2.43
1566181140.533,889.35,876.25
1566181156.1330001,455.98,458.28
1566181160.933,13.57,2.36
1566181166.933,889.27,876.14
1566181182.533,455.97,458.31
1566181187.333,13.47,2.25
1566181193.333,889.32,876.21
1566181210.1330001,456.01,458.23
1566181214.933,13.54,2.47
1566181220.933,889.33,876.39
1566181236.533,456.06,458.2
1566181241.333,13.58,2.46
1566181247.333,889.3,876.38
1566181262.933,455.91,458.22
1566181267.733,13.53,2.4
1566181273.733,889.24,876.32
1566181290.533,455.92,458.22
1566181294.1330001,13.51,2.48
1566181300.1330001,889.24,876.47
1566181316.933,456.02,458.23
1566181321.733,13.54,2.5
1566181327.733,889.31,876.38
1566181343.333,455.93,458.23
1566181348.1330001,13.57,2.35
1566181354.1330001,889.32,876.29
1566181370.933,455.97,458.27
1566181374.533,13.59,2.34
1566181380.533,889.39,876.18
1566181397.333,455.95,458.26
1566181402.1330001,13.56,2.45
1566181408.1330001,889.26,876.07
1566181423.733,455.94,458.24
1566181428.533,13.5,2.49
1566181434.533,889.32,876.16
1566181450.1330001,455.93,458.23
1566181454.933,13.58,2.2
1566181460.933,889.32,875.82
1566181477.733,455.93,458.27
1566181482.533,13.53,2.55
1566181488.533,889.13,876.09
1566181504.1330001,455.92,458.2
1566181508.933,13.52,2.39
1566181514.933,889.28,876.17
1566181530.533,455.99,458.28
1566181535.333,13.6,2.33
1566181541.333,889.43,876.11
1566181558.1330001,455.93,458.24
1566181562.933,13.55,2.48
1566181568.933,889.33,876.21
1566181584.533,455.93,458.23
1566181589.333,13.6,2.53
1566181595.333,889.41,876.32
1566181610.933,455.94,458.22
1566181615.733,13.56,2.23
1566181621.733,889.3,876.02
1566181638.533,455.96,458.27
1566181642.1330001,13.55,2.38
1566181648.1330001,889.3,876.19
1566181664.933,455.95,458.29
1566181669.733,13.57,2.28
1566181675.733,889.38,875.94
1566181691.333,455.94,458.25
1566181696.1330001,13.58,2.4
1566181702.1330001,889.42,876.21
1566181718.933,456.04,458.18
1566181722.533,13.59,2.55
1566181728.533,889.38,876.29
1566181745.333,455.9,458.22
1566181750.1330001,13.57,2.28
1566181756.1330001,889.26,876.08
1566181771.733,455.96,458.23
1566181776.533,13.48,2.46
1566181782.533,889.1,876.3
1566181799.333,455.89,458.19
1566181802.933,13.46,2.41
1566181808.933,889.1,876.24
1566181825.733,455.91,458.25
1566181830.533,13.46,2.49
1566181836.533,889.05,876.31
1566181852.1330001,455.96,458.24
1566181856.933,13.46,2.4
1566181862.933,889.15,876.32
1566181878.533,456.02,458.2
1566181883.333,13.48,2.5
1566181889.333,889.11,876.31
1566181906.1330001,455.9,458.19
1566181910.933,13.5,2.29
1566181916.933,889.11,876.12
1566181932.533,455.95,458.27
1566181937.333,13.42,2.47
1566181943.333,889.08,876.27
1566181958.933,455.95,458.24
1566181963.733,13.49,2.23
1566181969.733,889.17,876.08
1566181986.533,456.02,458.22
1566181991.333,13.49,2.3
1566181997.333,889.2,876.11
1566182012.933,455.95,458.25
1566182017.733,13.51,2.33
1566182023.733,889.22,876.08
1566182039.333,455.97,458.25
1566182044.1330001,13.55,2.59
1566182050.1330001,889.22,876.58
1566182066.933,455.96,458.25
1566182070.533,13.51,2.37
1566182076.533,889.27,876.27
1566182093.333,455.94,458.23
1566182098.1330001,13.52,2.64
1566182104.1330001,889.25,876.61
1566182119.733,455.95,458.23
1566182124.533,13.57,2.3
1566182130.533,889.38,876.37
1566182147.333,456.1,458.2
1566182150.933,13.59,2.49
1566182156.933,889.42,876.45
1566182173.733,455.91,458.27
1566182178.533,13.49,2.58
1566182184.533,889.35,876.64
1566182200.1330001,455.95,458.23
1566182204.933,13.53,2.48
1566182210.933,889.35,876.48
1566182226.533,455.93,458.24
1566182231.333,13.56,2.58
1566182237.333,889.35,876.66
1566182254.1330001,456.0,458.29
1566182258.933,13.51,2.52
1566182264.933,889.3,876.52
1566182280.533,455.94,458.24
1566182285.333,13.54,2.33
1566182291.333,889.3,876.35
1566182306.933,456.01,458.24
1566182311.733,13.52,2.44
1566182317.733,889.34,876.48
1566182334.533,455.96,458.23
1566182339.333,13.57,2.54
1566182345.333,889.3,876.56
1566182360.933,455.92,458.3
1566182365.733,13.58,2.55
1566182371.733,889.36,875.77
1566182387.333,456.0,458.22
1566182392.1330001,13.5,2.3
1566182398.1330001,889.25,875.52
1566182414.933,455.94,458.24
1566182418.533,13.59,2.22
1566182424.533,889.37,875.56
1566182441.333,455.92,458.23
1566182446.1330001,13.66,2.22
1566182452.1330001,889.57,875.49
1566182467.733,455.95,458.23
1566182472.533,13.57,2.33
1566182478.533,889.43,875.69
1566182495.333,456.0,458.24
1566182498.933,13.54,2.17
1566182504.933,889.36,875.39
1566182521.733,456.05,458.24
1566182526.533,13.59,2.02
1566182532.533,889.5,875.29
1566182548.1330001,456.03,458.25
1566182552.933,13.61,2.12
1566182558.933,889.39,875.28
1566182575.733,456.0,458.25
1566182579.333,13.56,1.82
1566182585.333,889.44,874.93
1566182602.1330001,456.15,458.24
1566182606.933,13.55,2.16
1566182612.933,889.45,875.39
1566182628.533,455.9,458.23
1566182633.333,13.6,2.19
1566182639.333,889.41,875.4
1566182654.933,455.92,458.22
1566182659.733,13.56,2.26
1566182665.733,889.42,875.58
1566182682.533,455.96,458.22
1566182687.333,13.57,2.51
1566182693.333,889.44,876.45
1566182708.933,455.95,458.22
1566182713.733,13.58,2.4
1566182719.733,889.16,876.2
1566182735.333,455.91,458.21
1566182740.1330001,13.48,2.42
1566182746.1330001,889.28,876.35
1566182762.933,455.99,458.24
1566182767.733,13.57,2.45
1566182773.733,889.33,876.26
1566182789.333,455.96,458.22
1566182794.1330001,13.56,2.39
1566182800.1330001,889.15,876.1
1566182815.733,455.96,458.21
1566182820.533,13.44,2.27
1566182826.533,889.17,876.2
1566182843.333,456.11,458.25
1566182846.933,13.49,2.32
1566182852.933,889.13,876.16
1566182869.733,455.85,458.19
1566182874.533,13.48,2.52
1566182880.533,889.03,876.25
1566182896.1330001,456.06,458.25
1566182900.933,13.47,2.49
1566182906.933,889.19,876.27
1566182923.733,456.11,458.24
1566182927.333,13.49,2.23
1566182933.333,889.16,876.04
1566182950.1330001,455.97,458.27
1566182954.933,13.48,2.53
1566182960.933,889.22,876.43
1566182976.533,455.91,458.27
1566182981.333,13.55,2.36
1566182987.333,889.33,876.23
1566183002.933,455.93,458.24
1566183007.733,13.61,2.63
1566183013.733,889.24,876.21
1566183030.533,455.9,458.22
1566183035.333,13.51,2.37
1566183041.333,889.27,876.14
1566183056.933,456.01,458.24
1566183061.733,13.55,2.5
1566183067.733,889.27,876.29
1566183083.333,456.01,458.29
1566183088.1330001,13.57,2.39
1566183094.1330001,889.37,876.17
1566183110.933,456.0,458.27
1566183115.733,13.54,2.39
1566183121.733,889.37,876.18
1566183137.333,455.98,458.2
1566183142.1330001,13.59,2.53
1566183148.1330001,889.42,876.28
1566183163.733,455.94,458.24
1566183168.533,13.59,2.36
1566183174.533,889.26,875.93
1566183191.333,455.96,458.27
1566183194.933,13.53,2.52
1566183200.933,889.22,876.19
1566183217.733,455.96,458.23
1566183222.533,13.59,2.21
1566183228.533,889.37,875.9
1566183244.1330001,455.9,458.23
1566183248.933,13.52,2.46
1566183254.933,889.38,876.22
1566183271.733,455.99,458.26
1566183275.333,13.52,2.19
1566183281.333,889.33,875.87
1566183298.1330001,455.95,458.25
1566183302.933,13.54,2.51
1566183308.933,889.26,876.25
1566183324.533,456.09,458.28
1566183329.333,13.53,2.72
1566183335.333,889.22,876.19
1566183352.1330001,456.01,458.21
1566183355.733,13.55,2.2
1566183361.733,889.23,875.63
1566183378.533,456.05,458.21
1566183383.333,13.52,2.05
1566183389.333,889.31,875.56
1566183404.933,455.94,458.25
1566183409.733,13.46,2.19
1566183415.733,889.24,875.67
1566183431.333,455.99,458.28
1566183436.1330001,13.52,2.14
1566183442.1330001,889.29,875.68
1566183458.933,455.87,458.21
1566183463.733,13.55,2.52
1566183469.733,889.19,875.94
1566183485.333,455.96,458.25
1566183490.1330001,13.5,2.31
1566183496.1330001,889.24,875.7
1566183511.733,455.98,458.24
1566183516.533,13.47,2.43
1566183522.533,889.17,875.79
1566183539.333,455.91,458.25
1566183542.933,13.59,2.29
1566183548.933,889.31,875.61
1566183565.733,455.97,458.22
1566183570.533,13.5,2.15
1566183576.533,889.2,875.49
1566183592.1330001,456.21,458.31
1566183596.933,13.41,2.33
1566183602.933,889.24,875.86
1566183619.733,455.92,458.24
1566183623.333,13.54,2.42
1566183629.333,889.16,875.8
1566183646.1330001,455.91,458.21
1566183650.933,13.5,2.47
1566183656.933,889.21,876.02
1566183672.533,455.81,458.16
1566183677.333,13.52,2.41
1566183683.333,889.12,875.88
1566183700.1330001,455.94,458.25
1566183703.733,13.55,2.39
1566183709.733,889.31,875.9
1566183726.533,456.1,458.24
1566183731.333,13.52,2.24
1566183737.333,889.3,875.8
1566183752.933,455.95,458.27
1566183757.733,13.54,2.32
1566183763.733,889.27,875.87
1566183779.333,456.0,458.28
1566183784.1330001,13.48,2.24
1566183790.1330001,889.05,875.78
1566183806.933,455.9,458.25
1566183811.733,13.46,2.25
1566183817.733,889.02,875.83
1566183833.333,455.97,458.24
1566183838.1330001,13.49,2.34
1566183844.1330001,889.12,876.06
1566183859.733,455.93,458.23
1566183864.533,13.48,2.26
1566183870.533,889.37,875.88
1566183887.333,455.99,458.23
1566183892.1330001,13.56,2.37
1566183898.1330001,889.33,875.95
1566183913.733,455.95,458.24
1566183918.533,13.57,2.22
1566183924.533,889.29,875.79
1566183940.1330001,455.95,458.23
1566183944.933,13.49,2.33
1566183950.933,889.19,875.9
1566183967.733,455.96,458.24
1566183971.333,13.51,2.57
1566183977.333,889.18,875.65
1566183994.1330001,455.88,458.2
1566183998.933,13.48,2.01
1566184004.933,889.31,875.03
1566184020.533,455.98,458.2
1566184025.333,13.53,2.14
1566184031.333,889.35,875.17
1566184048.1330001,455.91,458.2
1566184051.733,13.6,2.43
1566184057.733,889.31,875.45
1566184074.533,455.99,458.26
1566184079.333,13.61,2.27
1566184085.333,889.46,875.34
1566184100.933,456.1,458.23
1566184105.733,13.63,2.15
1566184111.733,889.47,875.14
1566184127.333,455.92,458.2
1566184132.1330001,13.54,2.16
1566184138.1330001,889.28,875.2
1566184154.933,455.91,458.26
1566184159.733,13.47,2.24
1566184165.733,889.16,875.41
1566184181.333,455.92,458.18
1566184186.1330001,13.49,2.11
1566184192.1330001,889.32,875.25
1566184207.733,455.95,458.22
1566184212.533,13.55,2.39
1566184218.533,889.26,875.59
1566184235.333,455.97,458.22
1566184240.1330001,13.59,1.95
1566184246.1330001,889.38,875.09
1566184261.733,455.91,458.25
1566184266.533,13.59,2.15
1566184272.533,889.45,875.36
1566184288.1330001,455.91,458.21
1566184292.933,13.56,2.46
1566184298.933,889.34,875.66
1566184315.733,456.14,458.29
1566184319.333,13.49,1.92
1566184325.333,889.16,875.09
1566184342.1330001,455.98,458.19
1566184346.933,13.51,2.06
1566184352.933,889.27,875.28
1566184368.533,455.89,458.22
1566184373.333,13.59,2.3
1566184379.333,889.37,875.58
1566184396.1330001,455.97,458.21
1566184399.733,13.49,2.15
1566184405.733,889.27,875.35
1566184422.533,456.07,458.27
1566184427.333,13.54,2.09
1566184433.333,889.28,875.35
1566184448.933,455.92,458.19
1566184453.733,13.59,2.26
1566184459.733,889.39,875.56
1566184476.533,455.91,458.15
1566184480.1330001,13.54,2.16
1566184486.1330001,889.36,875.52
1566184502.933,455.94,458.21
1566184507.733,13.48,2.03
1566184513.733,889.3,875.42
1566184529.333,455.99,458.26
1566184534.1330001,13.53,2.22
1566184540.1330001,889.27,875.51
1566184555.733,455.91,458.21
1566184560.533,13.57,2.27
1566184566.533,889.4,875.57
1566184583.333,455.87,458.19
1566184588.1330001,13.55,2.18
1566184594.1330001,889.39,875.4
1566184609.733,455.89,458.19
1566184614.533,13.58,2.36
1566184620.533,889.31,875.01
1566184636.1330001,455.91,458.2
1566184640.933,13.5,2.11
1566184646.933,889.31,874.88
1566184663.733,456.1,458.23
1566184668.533,13.54,1.8
1566184674.533,889.44,874.49
1566184690.1330001,455.93,458.22
1566184694.933,13.58,1.94
1566184700.933,889.35,874.61
1566184716.533,455.93,458.2
1566184721.333,13.62,1.98
1566184727.333,889.41,874.68
1566184744.1330001,456.0,458.26
1566184747.733,13.59,1.8
1566184753.733,889.44,874.54
1566184770.533,455.96,458.24
1566184775.333,13.55,1.79
1566184781.333,889.43,874.58
1566184796.933,455.99,458.23
1566184801.733,13.62,1.85
1566184807.733,889.4,874.45
1566184824.533,455.96,458.23
1566184828.1330001,13.62,2.14
1566184834.1330001,889.38,874.77
1566184850.933,456.07,458.17
1566184855.733,13.62,1.92
1566184861.733,889.34,874.58
1566184877.333,455.98,458.22
1566184882.1330001,13.55,1.92
1566184888.1330001,889.43,874.7
1566184903.733,455.93,458.19
1566184908.533,13.65,1.88
1566184914.533,889.25,874.51
1566184931.333,455.94,458.26
1566184936.1330001,13.63,2.36
1566184942.1330001,889.46,875.23
1566184957.733,455.92,458.21
1566184962.533,13.56,1.93
1566184968.533,889.31,874.81
1566184984.1330001,456.15,458.22
1566184988.933,13.45,1.96
1566184994.933,889.13,874.82
1566185011.733,456.05,458.21
1566185016.533,13.52,2.02
1566185022.533,889.23,874.89
1566185038.1330001,455.94,458.22
1566185042.933,13.51,2.16
1566185048.933,889.12,874.97
1566185064.533,455.98,458.2
1566185069.333,13.5,2.15
1566185075.333,889.14,875.12
1566185092.1330001,455.9,458.24
1566185095.733,13.6,2.19
1566185101.733,889.23,875.0
1566185118.533,455.89,458.19
1566185123.333,13.58,2.12
1566185129.333,889.21,874.97
1566185144.933,455.97,458.25
1566185149.733,13.48,1.85
1566185155.733,889.2,874.69
1566185172.533,455.95,458.21
1566185176.1330001,13.52,1.97
1566185182.1330001,889.07,874.74
1566185198.933,455.95,458.26
1566185203.733,13.5,2.06
1566185209.733,889.03,874.83
1566185225.333,455.91,458.21
1566185230.1330001,13.56,1.92
1566185236.1330001,889.19,874.62
1566185252.933,455.93,458.21
1566185256.533,13.51,2.31
1566185262.533,889.13,875.5
1566185279.333,455.96,458.27
1566185284.1330001,13.53,2.2
1566185290.1330001,889.41,875.48
1566185305.733,455.94,458.19
1566185310.533,13.72,2.44
1566185316.533,889.58,875.74
1566185332.1330001,455.95,458.22
1566185336.933,13.64,2.14
1566185342.933,889.62,875.49
1566185359.733,455.96,458.22
1566185364.533,13.59,2.0
1566185370.533,889.51,875.24
1566185386.1330001,455.95,458.26
1566185390.933,13.63,2.08
1566185396.933,889.55,875.39
1566185412.533,455.88,458.16
1566185417.333,13.65,2.23
1566185423.333,889.49,875.51
1566185440.1330001,455.93,458.23
1566185444.933,13.59,2.15
1566185450.933,889.42,875.53
1566185466.533,455.96,458.23
1566185471.333,13.5,2.02
1566185477.333,889.35,875.31
1566185492.933,455.89,458.2
1566185497.733,13.62,2.3
1566185503.733,889.51,875.56
1566185520.533,455.94,458.24
1566185524.1330001,13.65,2.24
1566185530.1330001,889.57,875.53
1566185546.933,455.94,458.23
1566185551.733,13.58,2.26
1566185557.733,889.42,875.56
1566185573.333,455.92,458.28
1566185578.1330001,13.61,2.43
1566185584.1330001,889.38,875.35
1566185600.933,455.93,458.26
1566185604.533,13.57,2.35
1566185610.533,889.43,875.26
1566185627.333,456.02,458.24
1566185632.1330001,13.53,2.14
1566185638.1330001,889.37,875.13
1566185653.733,455.93,458.25
1566185658.533,13.55,2.18
1566185664.533,889.31,875.11
1566185680.1330001,456.08,458.22
1566185684.933,13.49,2.23
1566185690.933,889.25,875.32
1566185707.733,455.98,458.25
1566185712.533,13.55,2.16
1566185718.533,889.31,875.15
1566185734.1330001,455.97,458.23
